
Benchmark started on 1/2/2017 16:18:17
Delta	Instant FPS	10-sec avg. FPS	Total avg. FPS
6	166.667	160.668	148.564
6	166.667	160.652	148.568
6	166.667	160.652	148.572
5	200	160.684	148.576
6	166.667	160.668	148.585
7	142.857	160.652	148.589
7	142.857	160.636	148.587
6	166.667	160.636	148.586
6	166.667	160.636	148.59
6	166.667	160.652	148.594
6	166.667	160.652	148.598
6	166.667	160.652	148.602
6	166.667	160.652	148.606
6	166.667	160.652	148.609
6	166.667	160.668	148.613
6	166.667	160.668	148.617
6	166.667	160.668	148.621
6	166.667	160.684	148.625
8	125	160.652	148.629
6	166.667	160.668	148.622
5	200	160.684	148.626
6	166.667	160.684	148.635
6	166.667	160.684	148.639
7	142.857	160.668	148.643
6	166.667	160.668	148.642
7	142.857	160.668	148.646
6	166.667	160.668	148.644
6	166.667	160.668	148.648
6	166.667	160.652	148.652
6	166.667	160.652	148.656
6	166.667	160.668	148.66
6	166.667	160.668	148.664
6	166.667	160.668	148.668
6	166.667	160.668	148.672
7	142.857	160.652	148.675
6	166.667	160.668	148.674
6	166.667	160.668	148.678
7	142.857	160.668	148.682
6	166.667	160.668	148.68
7	142.857	160.636	148.684
6	166.667	160.636	148.683
6	166.667	160.652	148.687
6	166.667	160.636	148.69
6	166.667	160.652	148.694
6	166.667	160.652	148.698
6	166.667	160.652	148.702
7	142.857	160.652	148.706
6	166.667	160.668	148.704
7	142.857	160.652	148.708
6	166.667	160.636	148.707
6	166.667	160.652	148.711
6	166.667	160.668	148.715
6	166.667	160.668	148.719
6	166.667	160.652	148.722
6	166.667	160.668	148.726
7	142.857	160.652	148.73
6	166.667	160.652	148.729
6	166.667	160.652	148.732
6	166.667	160.636	148.736
7	142.857	160.636	148.74
6	166.667	160.636	148.739
6	166.667	160.62	148.743
7	142.857	160.62	148.746
7	142.857	160.604	148.745
6	166.667	160.604	148.743
6	166.667	160.604	148.747
7	142.857	160.604	148.751
5	200	160.62	148.75
7	142.857	160.604	148.759
6	166.667	160.604	148.757
6	166.667	160.604	148.761
6	166.667	160.604	148.765
6	166.667	160.604	148.769
7	142.857	160.588	148.773
8	125	160.588	148.771
6	166.667	160.6	148.764
6	166.667	160.604	148.768
6	166.667	160.604	148.772
6	166.667	160.604	148.776
6	166.667	160.62	148.78
6	166.667	160.62	148.784
6	166.667	160.62	148.787
6	166.667	160.62	148.791
6	166.667	160.62	148.795
7	142.857	160.588	148.799
6	166.667	160.6	148.797
7	142.857	160.588	148.801
6	166.667	160.584	148.8
6	166.667	160.584	148.804
6	166.667	160.584	148.807
6	166.667	160.584	148.811
6	166.667	160.6	148.815
6	166.667	160.604	148.819
6	166.667	160.604	148.823
6	166.667	160.604	148.826
6	166.667	160.62	148.83
6	166.667	160.62	148.834
6	166.667	160.62	148.838
6	166.667	160.62	148.842
7	142.857	160.62	148.845
6	166.667	160.62	148.844
6	166.667	160.62	148.848
7	142.857	160.62	148.852
5	200	160.636	148.85
6	166.667	160.636	148.859
6	166.667	160.636	148.863
6	166.667	160.652	148.867
6	166.667	160.652	148.871
6	166.667	160.668	148.874
6	166.667	160.668	148.878
7	142.857	160.668	148.882
6	166.667	160.668	148.88
6	166.667	160.668	148.884
6	166.667	160.668	148.888
6	166.667	160.684	148.892
6	166.667	160.684	148.896
7	142.857	160.652	148.899
6	166.667	160.652	148.898
6	166.667	160.652	148.902
6	166.667	160.668	148.905
6	166.667	160.668	148.909
6	166.667	160.668	148.913
7	142.857	160.668	148.917
6	166.667	160.668	148.915
6	166.667	160.684	148.919
6	166.667	160.684	148.923
6	166.667	160.684	148.926
7	142.857	160.668	148.93
6	166.667	160.668	148.929
6	166.667	160.684	148.932
6	166.667	160.668	148.936
7	142.857	160.652	148.94
5	200	160.684	148.938
6	166.667	160.684	148.947
8	125	160.668	148.951
6	166.667	160.668	148.944
6	166.667	160.668	148.948
6	166.667	160.668	148.952
6	166.667	160.668	148.956
7	142.857	160.668	148.959
6	166.667	160.668	148.958
6	166.667	160.684	148.962
6	166.667	160.668	148.965
7	142.857	160.668	148.969
6	166.667	160.668	148.968
6	166.667	160.668	148.971
6	166.667	160.668	148.975
6	166.667	160.652	148.979
6	166.667	160.668	148.983
6	166.667	160.668	148.986
6	166.667	160.668	148.99
6	166.667	160.684	148.994
7	142.857	160.668	148.997
6	166.667	160.684	148.996
6	166.667	160.684	149
6	166.667	160.684	149.003
6	166.667	160.684	149.007
6	166.667	160.684	149.011
6	166.667	160.7	149.015
6	166.667	160.704	149.018
6	166.667	160.7	149.022
6	166.667	160.704	149.026
6	166.667	160.7	149.029
6	166.667	160.704	149.033
6	166.667	160.704	149.037
6	166.667	160.72	149.04
6	166.667	160.72	149.044
6	166.667	160.736	149.048
7	142.857	160.72	149.052
5	200	160.736	149.05
7	142.857	160.72	149.059
6	166.667	160.72	149.057
7	142.857	160.704	149.061
6	166.667	160.72	149.06
6	166.667	160.736	149.063
6	166.667	160.752	149.067
7	142.857	160.736	149.071
6	166.667	160.752	149.069
7	142.857	160.736	149.073
6	166.667	160.736	149.071
6	166.667	160.736	149.075
6	166.667	160.752	149.079
6	166.667	160.752	149.082
6	166.667	160.752	149.086
6	166.667	160.752	149.09
6	166.667	160.752	149.093
6	166.667	160.752	149.097
7	142.857	160.752	149.101
6	166.667	160.752	149.099
6	166.667	160.736	149.103
6	166.667	160.736	149.107
6	166.667	160.768	149.11
7	142.857	160.752	149.114
6	166.667	160.752	149.112
6	166.667	160.752	149.116
6	166.667	160.752	149.12
5	200	160.768	149.123
7	142.857	160.752	149.132
5	200	160.784	149.131
6	166.667	160.768	149.14
7	142.857	160.752	149.143
6	166.667	160.752	149.142
6	166.667	160.752	149.145
6	166.667	160.736	149.149
7	142.857	160.72	149.153
6	166.667	160.72	149.151
5	200	160.752	149.155
7	142.857	160.736	149.164
6	166.667	160.752	149.162
6	166.667	160.752	149.166
5	200	160.768	149.169
6	166.667	160.768	149.178
7	142.857	160.752	149.182
6	166.667	160.784	149.18
6	166.667	160.8	149.184
6	166.667	160.804	149.188
6	166.667	160.804	149.191
6	166.667	160.804	149.195
7	142.857	160.804	149.198
6	166.667	160.804	149.197
6	166.667	160.804	149.201
8	125	160.768	149.204
7	142.857	160.752	149.197
6	166.667	160.752	149.196
6	166.667	160.752	149.2
6	166.667	160.768	149.203
7	142.857	160.752	149.207
7	142.857	160.736	149.205
6	166.667	160.736	149.204
7	142.857	160.72	149.207
6	166.667	160.72	149.206
7	142.857	160.72	149.209
6	166.667	160.72	149.208
6	166.667	160.72	149.212
7	142.857	160.704	149.215
6	166.667	160.704	149.214
6	166.667	160.704	149.217
7	142.857	160.688	149.221
6	166.667	160.7	149.219
7	142.857	160.688	149.223
6	166.667	160.684	149.221
6	166.667	160.684	149.225
6	166.667	160.7	149.229
6	166.667	160.704	149.232
6	166.667	160.704	149.236
7	142.857	160.688	149.239
5	200	160.7	149.238
6	166.667	160.704	149.247
6	166.667	160.704	149.25
7	142.857	160.688	149.254
6	166.667	160.684	149.252
7	142.857	160.668	149.256
5	200	160.684	149.254
7	142.857	160.668	149.263
7	142.857	160.668	149.261
6	166.667	160.668	149.26
6	166.667	160.668	149.263
6	166.667	160.668	149.267
6	166.667	160.668	149.271
7	142.857	160.652	149.274
5	200	160.668	149.273
7	142.857	160.652	149.281
6	166.667	160.652	149.28
5	200	160.668	149.283
6	166.667	160.668	149.292
7	142.857	160.652	149.296
6	166.667	160.636	149.294
7	142.857	160.62	149.298
7	142.857	160.604	149.296
6	166.667	160.604	149.295
6	166.667	160.584	149.298
6	166.667	160.584	149.302
7	142.857	160.568	149.305
6	166.667	160.568	149.304
6	166.667	160.568	149.307
5	200	160.584	149.311
7	142.857	160.568	149.32
7	142.857	160.552	149.318
7	142.857	160.552	149.316
6	166.667	160.552	149.315
6	166.667	160.552	149.318
6	166.667	160.568	149.322
6	166.667	160.568	149.326
6	166.667	160.584	149.329
6	166.667	160.584	149.333
6	166.667	160.568	149.336
7	142.857	160.552	149.34
6	166.667	160.552	149.338
6	166.667	160.552	149.342
7	142.857	160.536	149.345
5	200	160.552	149.344
6	166.667	160.552	149.352
6	166.667	160.552	149.356
6	166.667	160.552	149.359
6	166.667	160.584	149.363
7	142.857	160.568	149.367
5	200	160.584	149.365
6	166.667	160.6	149.374
6	166.667	160.604	149.377
6	166.667	160.604	149.381
7	142.857	160.588	149.384
6	166.667	160.584	149.383
8	125	160.552	149.386
5	200	160.568	149.38
6	166.667	160.568	149.388
6	166.667	160.568	149.392
6	166.667	160.568	149.395
6	166.667	160.568	149.399
7	142.857	160.552	149.402
6	166.667	160.536	149.401
6	166.667	160.536	149.404
6	166.667	160.552	149.408
7	142.857	160.536	149.411
6	166.667	160.552	149.41
6	166.667	160.584	149.413
7	142.857	160.568	149.417
6	166.667	160.552	149.415
6	166.667	160.552	149.419
6	166.667	160.552	149.422
6	166.667	160.552	149.426
6	166.667	160.552	149.429
6	166.667	160.536	149.433
6	166.667	160.552	149.436
6	166.667	160.552	149.44
6	166.667	160.552	149.443
6	166.667	160.568	149.447
6	166.667	160.552	149.45
5	200	160.584	149.454
7	142.857	160.568	149.462
6	166.667	160.568	149.461
5	200	160.584	149.464
6	166.667	160.6	149.473
6	166.667	160.604	149.476
6	166.667	160.62	149.48
6	166.667	160.62	149.483
6	166.667	160.62	149.487
6	166.667	160.62	149.49
6	166.667	160.62	149.494
6	166.667	160.636	149.497
6	166.667	160.636	149.501
7	142.857	160.62	149.504
6	166.667	160.62	149.502
6	166.667	160.636	149.506
7	142.857	160.62	149.509
6	166.667	160.636	149.508
6	166.667	160.636	149.511
5	200	160.652	149.515
7	142.857	160.636	149.523
6	166.667	160.636	149.522
7	142.857	160.636	149.525
6	166.667	160.636	149.524
6	166.667	160.636	149.527
6	166.667	160.636	149.531
7	142.857	160.62	149.534
6	166.667	160.636	149.532
6	166.667	160.62	149.536
6	166.667	160.636	149.539
6	166.667	160.62	149.543
6	166.667	160.636	149.546
5	200	160.652	149.55
7	142.857	160.636	149.558
6	166.667	160.636	149.557
6	166.667	160.636	149.56
6	166.667	160.652	149.563
7	142.857	160.636	149.567
6	166.667	160.636	149.565
6	166.667	160.636	149.569
5	200	160.652	149.572
7	142.857	160.636	149.581
5	200	160.652	149.579
7	142.857	160.636	149.588
6	166.667	160.652	149.586
7	142.857	160.636	149.589
6	166.667	160.652	149.588
6	166.667	160.652	149.591
6	166.667	160.668	149.595
6	166.667	160.684	149.598
7	142.857	160.668	149.602
6	166.667	160.668	149.6
6	166.667	160.668	149.603
6	166.667	160.668	149.607
6	166.667	160.668	149.61
6	166.667	160.668	149.614
6	166.667	160.684	149.617
7	142.857	160.668	149.621
6	166.667	160.668	149.619
6	166.667	160.684	149.622
6	166.667	160.684	149.626
7	142.857	160.668	149.629
6	166.667	160.668	149.628
7	142.857	160.652	149.631
6	166.667	160.652	149.629
6	166.667	160.652	149.633
6	166.667	160.652	149.636
6	166.667	160.668	149.64
6	166.667	160.668	149.643
6	166.667	160.668	149.646
7	142.857	160.652	149.65
5	200	160.668	149.648
7	142.857	160.652	149.657
6	166.667	160.652	149.655
7	142.857	160.652	149.659
7	142.857	160.636	149.657
6	166.667	160.636	149.655
6	166.667	160.652	149.659
7	142.857	160.652	149.662
6	166.667	160.652	149.661
7	142.857	160.636	149.664
7	142.857	160.62	149.662
6	166.667	160.62	149.661
5	200	160.652	149.664
7	142.857	160.62	149.673
6	166.667	160.796	149.671
6	166.667	160.8	149.674
6	166.667	160.804	149.678
6	166.667	160.82	149.681
7	142.857	160.916	149.684
6	166.667	160.92	149.683
7	142.857	160.936	149.686
5	200	160.936	149.685
6	166.667	160.936	149.693
7	142.857	160.903	149.696
6	166.667	160.903	149.695
5	200	160.92	149.698
7	142.857	160.903	149.707
7	142.857	160.887	149.705
6	166.667	160.868	149.703
6	166.667	160.868	149.707
7	142.857	160.852	149.71
6	166.667	160.852	149.709
6	166.667	160.852	149.712
6	166.667	160.852	149.715
6	166.667	160.852	149.719
6	166.667	160.868	149.722
6	166.667	160.868	149.725
6	166.667	160.852	149.729
6	166.667	160.852	149.732
6	166.667	160.852	149.735
6	166.667	160.884	149.739
6	166.667	160.884	149.742
6	166.667	160.884	149.746
6	166.667	160.884	149.749
6	166.667	160.884	149.752
7	142.857	160.868	149.756
6	166.667	160.868	149.754
6	166.667	160.852	149.757
6	166.667	160.852	149.761
6	166.667	160.852	149.764
7	142.857	160.836	149.767
6	166.667	160.836	149.766
6	166.667	160.836	149.769
6	166.667	160.836	149.772
6	166.667	160.836	149.776
6	166.667	160.852	149.779
6	166.667	160.852	149.783
6	166.667	160.852	149.786
6	166.667	160.852	149.789
6	166.667	160.868	149.793
6	166.667	160.868	149.796
6	166.667	160.868	149.799
6	166.667	160.852	149.803
6	166.667	160.852	149.806
6	166.667	160.852	149.809
6	166.667	160.852	149.812
6	166.667	160.852	149.816
6	166.667	160.836	149.819
7	142.857	160.804	149.822
6	166.667	160.804	149.821
6	166.667	160.8	149.824
6	166.667	160.804	149.827
6	166.667	160.804	149.831
6	166.667	160.804	149.834
6	166.667	160.804	149.837
7	142.857	160.768	149.841
6	166.667	160.784	149.839
7	142.857	160.768	149.842
8	125	160.736	149.841
6	166.667	160.72	149.834
6	166.667	160.72	149.838
7	142.857	160.704	149.841
6	166.667	160.684	149.839
6	166.667	160.7	149.843
7	142.857	160.688	149.846
6	166.667	160.668	149.844
6	166.667	160.668	149.848
6	166.667	160.668	149.851
6	166.667	160.668	149.854
6	166.667	160.668	149.858
6	166.667	160.668	149.861
6	166.667	160.668	149.864
6	166.667	160.684	149.868
6	166.667	160.684	149.871
7	142.857	160.652	149.874
6	166.667	160.668	149.872
6	166.667	160.652	149.876
6	166.667	160.652	149.879
6	166.667	160.652	149.882
6	166.667	160.652	149.886
7	142.857	160.636	149.889
6	166.667	160.652	149.887
7	142.857	160.636	149.891
6	166.667	160.636	149.889
6	166.667	160.636	149.892
7	142.857	160.636	149.896
6	166.667	160.636	149.894
6	166.667	160.636	149.897
7	142.857	160.62	149.901
6	166.667	160.62	149.899
6	166.667	160.62	149.902
7	142.857	160.604	149.905
6	166.667	160.604	149.904
6	166.667	160.584	149.907
6	166.667	160.584	149.91
6	166.667	160.584	149.914
6	166.667	160.568	149.917
6	166.667	160.568	149.92
6	166.667	160.568	149.924
6	166.667	160.552	149.927
6	166.667	160.552	149.93
6	166.667	160.552	149.933
6	166.667	160.552	149.937
6	166.667	160.552	149.94
6	166.667	160.552	149.943
6	166.667	160.568	149.946
5	200	160.584	149.95
6	166.667	160.584	149.958
7	142.857	160.584	149.961
6	166.667	160.632	149.959
5	200	160.652	149.963
7	142.857	160.668	149.971
6	166.667	160.7	149.969
6	166.667	160.704	149.972
7	142.857	160.72	149.976
7	142.857	161.966	149.974
6	166.667	161.969	149.972
6	166.667	161.972	149.976
6	166.667	161.975	149.979
7	142.857	161.961	149.982
6	166.667	161.964	149.981
6	166.667	161.967	149.984
6	166.667	161.97	149.987
6	166.667	161.973	149.99
6	166.667	161.975	149.994
7	142.857	161.962	149.997
6	166.667	161.965	149.995
6	166.667	161.968	149.998
7	142.857	162	150.002
7	142.857	161.987	150
6	166.667	162.019	149.998
7	142.857	162.019	150.002
6	166.667	162.051	150
5	200	162.084	150.003
6	166.667	162.116	150.011
6	166.667	162.119	150.015
6	166.667	162.151	150.018
6	166.667	162.168	150.021
6	166.667	162.2	150.024
6	166.667	162.203	150.027
6	166.667	162.251	150.031
7	142.857	162.251	150.034
5	200	162.284	150.032
7	142.857	162.284	150.04
7	142.857	162.268	150.039
7	142.857	162.235	150.037
9	111.111	162.17	150.035
9	111.111	162.119	150.024
8	125	162.07	150.013
9	111.111	162.003	150.006
6	166.667	161.984	149.995
6	166.667	161.984	149.998
6	166.667	161.984	150.002
6	166.667	161.968	150.005
7	142.857	161.951	150.008
6	166.667	161.951	150.006
6	166.667	161.968	150.01
7	142.857	161.968	150.013
6	166.667	162	150.011
6	166.667	162.003	150.014
6	166.667	162.035	150.018
6	166.667	162.051	150.021
7	142.857	162.051	150.024
7	142.857	162.068	150.022
5	200	162.1	150.021
6	166.667	162.103	150.029
7	142.857	162.103	150.032
6	166.667	162.135	150.03
6	166.667	162.151	150.034
6	166.667	162.151	150.037
6	166.667	162.168	150.04
6	166.667	162.168	150.043
7	142.857	162.168	150.046
6	166.667	162.168	150.045
6	166.667	162.151	150.048
6	166.667	162.135	150.051
6	166.667	162.119	150.054
6	166.667	162.103	150.058
5	200	162.119	150.061
7	142.857	162.087	150.069
6	166.667	162.051	150.067
6	166.667	162.035	150.07
6	166.667	162.019	150.074
7	142.857	161.987	150.077
6	166.667	161.968	150.075
7	142.857	161.951	150.078
6	166.667	161.951	150.077
6	166.667	161.968	150.08
6	166.667	161.951	150.083
6	166.667	161.951	150.086
7	142.857	161.919	150.089
6	166.667	161.919	150.088
7	142.857	161.903	150.091
6	166.667	161.903	150.089
6	166.667	161.903	150.093
6	166.667	161.884	150.096
6	166.667	161.884	150.099
6	166.667	161.868	150.102
6	166.667	161.868	150.105
7	142.857	161.851	150.108
6	166.667	161.868	150.107
7	142.857	161.835	150.11
6	166.667	161.835	150.108
6	166.667	161.835	150.111
7	142.857	161.819	150.115
6	166.667	161.819	150.113
7	142.857	161.803	150.116
6	166.667	161.784	150.115
7	142.857	161.768	150.118
6	166.667	161.751	150.116
6	166.667	161.751	150.119
6	166.667	161.751	150.122
6	166.667	161.751	150.126
6	166.667	161.768	150.129
6	166.667	161.768	150.132
6	166.667	161.768	150.135
6	166.667	161.751	150.138
5	200	161.768	150.141
7	142.857	161.735	150.149
6	166.667	161.735	150.148
6	166.667	161.719	150.151
6	166.667	161.719	150.154
6	166.667	161.719	150.157
7	142.857	161.687	150.16
6	166.667	161.703	150.159
6	166.667	161.703	150.162
6	166.667	161.7	150.165
6	166.667	161.703	150.168
7	142.857	161.687	150.171
6	166.667	161.668	150.17
5	200	161.684	150.173
7	142.857	161.652	150.181
6	166.667	161.668	150.179
6	166.667	161.668	150.182
6	166.667	161.668	150.185
6	166.667	161.684	150.188
6	166.667	161.684	150.191
7	142.857	161.668	150.195
6	166.667	161.668	150.193
7	142.857	161.652	150.196
6	166.667	161.668	150.194
6	166.667	161.652	150.198
7	142.857	161.635	150.201
6	166.667	161.619	150.199
6	166.667	161.619	150.202
6	166.667	161.603	150.205
6	166.667	161.603	150.208
6	166.667	161.603	150.212
7	142.857	161.587	150.215
6	166.667	161.568	150.213
6	166.667	161.568	150.216
7	142.857	161.552	150.219
6	166.667	161.552	150.218
6	166.667	161.552	150.221
6	166.667	161.552	150.224
6	166.667	161.552	150.227
6	166.667	161.552	150.23
6	166.667	161.552	150.233
6	166.667	161.552	150.236
6	166.667	161.552	150.239
6	166.667	161.552	150.243
7	142.857	161.535	150.246
6	166.667	161.535	150.244
6	166.667	161.552	150.247
6	166.667	161.552	150.25
6	166.667	161.552	150.253
6	166.667	161.552	150.256
6	166.667	161.535	150.26
6	166.667	161.535	150.263
6	166.667	161.519	150.266
6	166.667	161.519	150.269
6	166.667	161.535	150.272
7	142.857	161.519	150.275
6	166.667	161.535	150.273
6	166.667	161.535	150.276
6	166.667	161.535	150.28
6	166.667	161.535	150.283
5	200	161.552	150.286
6	166.667	161.552	150.294
6	166.667	161.552	150.297
7	142.857	161.552	150.3
6	166.667	161.568	150.298
7	142.857	161.568	150.301
6	166.667	161.568	150.3
7	142.857	161.552	150.303
6	166.667	161.568	150.301
6	166.667	161.568	150.304
7	142.857	161.552	150.307
6	166.667	161.552	150.305
6	166.667	161.552	150.309
6	166.667	161.552	150.312
6	166.667	161.552	150.315
6	166.667	161.568	150.318
6	166.667	161.568	150.321
6	166.667	161.568	150.324
7	142.857	161.552	150.327
5	200	161.584	150.325
7	142.857	161.568	150.333
5	200	161.584	150.331
6	166.667	161.584	150.339
6	166.667	161.6	150.342
6	166.667	161.603	150.345
6	166.667	161.619	150.348
7	142.857	161.603	150.352
6	166.667	161.619	150.35
6	166.667	161.619	150.353
6	166.667	161.619	150.356
6	166.667	161.619	150.359
6	166.667	161.635	150.362
6	166.667	161.635	150.365
6	166.667	161.635	150.368
7	142.857	161.635	150.371
6	166.667	161.635	150.37
6	166.667	161.652	150.373
6	166.667	161.652	150.376
7	142.857	161.635	150.379
6	166.667	161.635	150.377
7	142.857	161.619	150.38
6	166.667	161.635	150.379
6	166.667	161.635	150.382
6	166.667	161.635	150.385
6	166.667	161.635	150.388
6	166.667	161.668	150.391
6	166.667	161.668	150.394
5	200	161.7	150.397
6	166.667	161.703	150.404
6	166.667	161.703	150.408
5	200	161.719	150.411
7	142.857	161.703	150.418
6	166.667	161.703	150.417
7	142.857	161.703	150.42
6	166.667	161.703	150.418
6	166.667	161.703	150.421
6	166.667	161.719	150.424
7	142.857	161.703	150.427
6	166.667	161.703	150.425
6	166.667	161.703	150.428
7	142.857	161.703	150.431
6	166.667	161.703	150.43
6	166.667	161.719	150.433
7	142.857	161.703	150.436
6	166.667	161.703	150.434
6	166.667	161.703	150.437
6	166.667	161.703	150.44
6	166.667	161.703	150.443
6	166.667	161.703	150.446
7	142.857	161.703	150.449
7	142.857	161.687	150.448
6	166.667	161.684	150.446
7	142.857	161.684	150.449
6	166.667	161.684	150.447
6	166.667	161.684	150.45
6	166.667	161.684	150.453
6	166.667	161.684	150.456
6	166.667	161.7	150.459
6	166.667	161.703	150.462
7	142.857	161.687	150.465
5	200	161.7	150.464
6	166.667	161.703	150.471
6	166.667	161.703	150.474
7	142.857	161.703	150.477
6	166.667	161.703	150.476
6	166.667	161.703	150.479
7	142.857	161.719	150.482
6	166.667	161.719	150.48
6	166.667	161.719	150.483
6	166.667	161.719	150.486
7	142.857	161.719	150.489
6	166.667	161.719	150.488
6	166.667	161.735	150.491
7	142.857	161.719	150.494
7	142.857	161.703	150.492
6	166.667	161.703	150.49
6	166.667	161.703	150.493
7	142.857	161.687	150.496
6	166.667	161.684	150.495
6	166.667	161.7	150.498
6	166.667	161.703	150.501
6	166.667	161.703	150.504
6	166.667	161.703	150.507
7	142.857	161.687	150.509
6	166.667	161.684	150.508
6	166.667	161.684	150.511
6	166.667	161.668	150.514
6	166.667	161.684	150.517
6	166.667	161.7	150.52
6	166.667	161.703	150.523
6	166.667	161.703	150.526
6	166.667	161.703	150.529
7	142.857	161.687	150.532
5	200	161.719	150.53
6	166.667	161.719	150.538
6	166.667	161.719	150.541
6	166.667	161.719	150.544
5	200	161.735	150.547
6	166.667	161.751	150.554
6	166.667	161.735	150.557
6	166.667	161.751	150.56
6	166.667	161.751	150.563
6	166.667	161.751	150.566
7	142.857	161.735	150.569
6	166.667	161.735	150.567
6	166.667	161.735	150.57
7	142.857	161.735	150.573
6	166.667	161.735	150.572
6	166.667	161.719	150.575
7	142.857	161.719	150.577
6	166.667	161.719	150.576
