
Benchmark started on 1/2/2017 11:57:54
Delta	Instant FPS	10-sec avg. FPS	Total avg. FPS
3	333.333	262.647	244.767
4	250	262.621	244.773
3	333.333	262.647	244.773
3	333.333	262.647	244.778
3	333.333	262.674	244.784
3	333.333	262.674	244.789
4	250	262.674	244.795
3	333.333	262.7	244.795
3	333.333	262.721	244.8
3	333.333	262.721	244.806
4	250	262.695	244.811
3	333.333	262.7	244.812
3	333.333	262.721	244.817
3	333.333	262.721	244.822
4	250	262.721	244.828
2	500	262.747	244.828
3	333.333	262.774	244.838
3	333.333	262.774	244.844
3	333.333	262.774	244.849
4	250	262.747	244.855
2	500	262.774	244.855
3	333.333	262.774	244.865
3	333.333	262.8	244.871
4	250	262.795	244.876
4	250	263.058	244.876
2	500	263.105	244.877
3	333.333	263.126	244.887
3	333.333	263.147	244.893
4	250	263.147	244.898
2	500	263.174	244.898
3	333.333	263.437	244.909
4	250	263.432	244.914
3	333.333	263.453	244.914
3	333.333	263.474	244.92
4	250	263.447	244.925
3	333.333	263.447	244.926
4	250	263.421	244.931
4	250	263.421	244.931
2	500	263.447	244.932
4	250	263.421	244.942
3	333.333	263.421	244.943
3	333.333	263.447	244.948
4	250	263.395	244.953
3	333.333	263.4	244.954
4	250	263.395	244.959
3	333.333	263.374	244.959
3	333.333	263.374	244.965
3	333.333	263.4	244.97
3	333.333	263.421	244.975
4	250	263.395	244.981
3	333.333	263.374	244.981
3	333.333	263.374	244.987
3	333.333	263.374	244.992
3	333.333	263.374	244.997
4	250	263.374	245.003
3	333.333	263.374	245.003
3	333.333	263.374	245.008
3	333.333	263.374	245.014
3	333.333	263.4	245.019
4	250	263.395	245.024
3	333.333	263.374	245.025
3	333.333	263.4	245.03
3	333.333	263.421	245.036
3	333.333	263.421	245.041
3	333.333	263.421	245.046
3	333.333	263.421	245.052
3	333.333	263.421	245.057
4	250	263.421	245.062
3	333.333	263.4	245.063
3	333.333	263.421	245.068
3	333.333	263.421	245.073
4	250	263.395	245.079
3	333.333	263.374	245.079
3	333.333	263.374	245.084
3	333.333	263.374	245.09
4	250	263.374	245.095
2	500	263.4	245.095
4	250	263.395	245.106
3	333.333	263.374	245.106
3	333.333	263.4	245.111
3	333.333	263.421	245.117
4	250	263.395	245.122
3	333.333	263.421	245.123
3	333.333	263.421	245.128
4	250	263.395	245.133
3	333.333	263.421	245.134
3	333.333	263.764	245.139
3	333.333	263.785	245.144
4	250	263.779	245.15
3	333.333	263.8	245.15
3	333.333	263.821	245.155
3	333.333	263.847	245.161
3	333.333	264.111	245.166
4	250	264.106	245.171
3	333.333	264.126	245.172
3	333.333	264.147	245.177
3	333.333	264.147	245.182
3	333.333	264.147	245.188
4	250	264.121	245.193
3	333.333	264.147	245.193
3	333.333	264.147	245.199
4	250	264.147	245.204
3	333.333	264.147	245.204
3	333.333	264.147	245.21
4	250	264.121	245.215
2	500	264.147	245.215
3	333.333	264.147	245.226
3	333.333	264.147	245.231
3	333.333	264.147	245.236
3	333.333	264.147	245.242
4	250	264.121	245.247
3	333.333	264.121	245.247
3	333.333	264.121	245.253
3	333.333	264.121	245.258
3	333.333	264.121	245.263
6	166.667	264.226	245.269
3	333.333	264.247	245.259
9	111.111	264.089	245.264
2	500	264.485	245.24
4	250	264.479	245.25
2	500	264.526	245.251
3	333.333	264.547	245.261
3	333.333	264.547	245.266
6	166.667	264.6	245.272
3	333.333	264.621	245.262
8	125	264.494	245.267
3	333.333	264.6	245.248
4	250	264.594	245.253
3	333.333	264.885	245.254
2	500	264.932	245.259
6	166.667	264.874	245.269
14	71.4286	264.609	245.26
4	250	264.874	245.211
18	55.5556	264.741	245.211
4	250	265.086	245.143
3	333.333	265.106	245.143
3	333.333	265.127	245.149
3	333.333	265.147	245.154
3	333.333	265.731	245.159
3	333.333	265.752	245.165
3	333.333	265.772	245.17
3	333.333	265.792	245.175
3	333.333	265.813	245.18
3	333.333	265.833	245.186
3	333.333	265.853	245.191
3	333.333	265.873	245.196
3	333.333	266.326	245.202
3	333.333	266.346	245.207
3	333.333	266.366	245.212
3	333.333	266.386	245.218
3	333.333	266.407	245.223
3	333.333	266.427	245.228
4	250	266.42	245.233
3	333.333	266.42	245.234
3	333.333	266.42	245.239
4	250	266.347	245.244
3	333.333	266.347	245.245
3	333.333	266.347	245.25
3	333.333	266.347	245.255
3	333.333	266.347	245.261
3	333.333	266.347	245.266
3	333.333	266.373	245.271
3	333.333	266.373	245.277
4	250	266.347	245.282
3	333.333	266.347	245.282
4	250	266.32	245.288
3	333.333	266.32	245.288
3	333.333	266.32	245.293
4	250	266.293	245.299
3	333.333	266.273	245.299
3	333.333	266.273	245.304
3	333.333	266.273	245.309
3	333.333	266.273	245.315
4	250	266.247	245.32
3	333.333	266.247	245.32
3	333.333	266.273	245.326
3	333.333	266.273	245.331
3	333.333	266.247	245.336
3	333.333	266.273	245.342
3	333.333	266.273	245.347
4	250	266.247	245.352
3	333.333	266.247	245.352
3	333.333	266.273	245.358
4	250	266.22	245.363
3	333.333	266.22	245.363
3	333.333	266.22	245.369
4	250	266.194	245.374
3	333.333	266.22	245.374
3	333.333	266.173	245.38
3	333.333	266.173	245.385
4	250	266.173	245.39
3	333.333	266.173	245.391
3	333.333	266.2	245.396
3	333.333	266.22	245.401
3	333.333	266.22	245.406
4	250	266.194	245.412
3	333.333	266.173	245.412
3	333.333	266.173	245.417
4	250	266.493	245.423
3	333.333	266.513	245.423
3	333.333	266.533	245.428
3	333.333	266.553	245.433
3	333.333	266.573	245.439
3	333.333	266.6	245.444
3	333.333	266.62	245.449
3	333.333	266.887	245.455
4	250	266.88	245.46
3	333.333	266.9	245.46
3	333.333	266.92	245.465
3	333.333	266.92	245.471
3	333.333	266.947	245.476
4	250	266.92	245.481
3	333.333	266.947	245.482
3	333.333	266.947	245.487
3	333.333	266.973	245.492
3	333.333	266.973	245.497
3	333.333	266.973	245.503
3	333.333	266.947	245.508
4	250	266.92	245.513
3	333.333	266.947	245.514
3	333.333	266.947	245.519
3	333.333	266.947	245.524
3	333.333	266.947	245.529
3	333.333	266.947	245.535
4	250	266.947	245.54
3	333.333	266.947	245.54
4	250	266.92	245.545
3	333.333	266.92	245.546
4	250	266.893	245.551
3	333.333	266.947	245.551
3	333.333	266.947	245.557
3	333.333	266.947	245.562
4	250	266.92	245.567
3	333.333	266.947	245.568
3	333.333	266.947	245.573
4	250	266.893	245.578
3	333.333	266.9	245.578
3	333.333	266.92	245.584
4	250	266.873	245.589
4	250	266.847	245.589
2	500	266.873	245.59
4	250	266.847	245.6
5	200	266.793	245.6
3	333.333	266.773	245.596
4	250	266.747	245.601
3	333.333	266.747	245.601
4	250	266.72	245.606
3	333.333	266.673	245.607
3	333.333	266.673	245.612
3	333.333	266.673	245.617
4	250	266.673	245.622
3	333.333	266.673	245.623
3	333.333	266.7	245.628
3	333.333	266.72	245.633
4	250	266.693	245.638
3	333.333	266.72	245.639
3	333.333	266.72	245.644
5	200	266.693	245.649
3	333.333	266.72	245.645
3	333.333	266.72	245.65
3	333.333	266.72	245.655
3	333.333	266.72	245.66
3	333.333	266.747	245.666
4	250	266.747	245.671
3	333.333	266.773	245.671
3	333.333	266.8	245.677
4	250	266.793	245.682
3	333.333	266.82	245.682
3	333.333	266.847	245.687
4	250	266.847	245.693
2	500	266.9	245.693
4	250	266.893	245.703
3	333.333	266.92	245.703
3	333.333	266.947	245.709
3	333.333	266.973	245.714
4	250	266.947	245.719
3	333.333	266.973	245.719
3	333.333	266.973	245.725
3	333.333	267	245.73
3	333.333	267.02	245.735
3	333.333	267.047	245.74
3	333.333	267.047	245.746
3	333.333	267.047	245.751
4	250	267.047	245.756
3	333.333	267.047	245.756
3	333.333	267.02	245.762
4	250	267.02	245.767
3	333.333	267.02	245.767
3	333.333	267.02	245.772
3	333.333	267.02	245.778
4	250	266.993	245.783
3	333.333	266.973	245.783
3	333.333	266.973	245.788
4	250	266.947	245.794
3	333.333	266.947	245.794
3	333.333	266.947	245.799
3	333.333	266.947	245.804
5	200	266.92	245.809
3	333.333	266.92	245.805
3	333.333	266.92	245.81
4	250	266.92	245.815
3	333.333	266.92	245.816
3	333.333	266.92	245.821
3	333.333	266.92	245.826
4	250	266.893	245.831
3	333.333	266.92	245.832
3	333.333	266.947	245.837
3	333.333	266.947	245.842
3	333.333	266.947	245.847
3	333.333	266.947	245.853
4	250	266.92	245.858
3	333.333	266.92	245.858
3	333.333	266.92	245.863
7	142.857	266.813	245.868
3	333.333	266.82	245.854
3	333.333	266.82	245.859
3	333.333	266.82	245.865
3	333.333	266.82	245.87
4	250	266.793	245.875
4	250	266.747	245.875
3	333.333	266.747	245.876
3	333.333	266.773	245.881
4	250	266.747	245.886
3	333.333	266.72	245.886
4	250	266.693	245.892
2	500	266.727	245.892
4	250	266.72	245.902
3	333.333	266.72	245.902
4	250	266.693	245.907
3	333.333	266.673	245.908
3	333.333	266.673	245.913
4	250	266.673	245.918
3	333.333	266.673	245.919
3	333.333	266.673	245.924
4	250	266.673	245.929
3	333.333	266.673	245.929
3	333.333	266.673	245.934
4	250	266.647	245.94
5	200	266.62	245.94
3	333.333	266.62	245.935
4	250	266.593	245.941
3	333.333	266.62	245.941
3	333.333	266.62	245.946
6	166.667	266.54	245.951
3	333.333	266.52	245.942
4	250	266.52	245.947
3	333.333	266.52	245.947
3	333.333	266.52	245.953
3	333.333	266.52	245.958
6	166.667	266.44	245.963
3	333.333	266.447	245.954
3	333.333	266.447	245.959
3	333.333	266.447	245.964
3	333.333	266.473	245.969
6	166.667	266.393	245.974
3	333.333	266.4	245.965
3	333.333	266.42	245.97
4	250	266.393	245.975
2	500	266.427	245.976
4	250	266.42	245.986
4	250	266.393	245.986
3	333.333	266.4	245.986
3	333.333	266.42	245.991
3	333.333	266.42	245.997
4	250	266.393	246.002
5	200	266.347	246.002
3	333.333	266.347	245.998
3	333.333	266.347	246.003
3	333.333	266.347	246.008
3	333.333	266.347	246.013
4	250	266.32	246.018
3	333.333	266.32	246.019
4	250	266.293	246.024
3	333.333	266.32	246.024
3	333.333	266.32	246.029
4	250	266.293	246.034
2	500	266.327	246.035
4	250	266.32	246.045
3	333.333	266.32	246.045
3	333.333	266.347	246.05
3	333.333	266.373	246.055
3	333.333	266.347	246.061
4	250	266.347	246.066
3	333.333	266.347	246.066
4	250	266.32	246.071
2	500	266.373	246.072
4	250	266.347	246.082
3	333.333	266.373	246.082
3	333.333	266.373	246.087
3	333.333	266.373	246.092
3	333.333	266.4	246.097
3	333.333	266.42	246.103
3	333.333	266.42	246.108
4	250	266.393	246.113
3	333.333	266.42	246.113
3	333.333	266.42	246.118
3	333.333	266.42	246.123
3	333.333	266.42	246.129
2	500	266.447	246.134
3	333.333	266.447	246.144
4	250	266.447	246.149
3	333.333	266.447	246.149
3	333.333	266.447	246.154
3	333.333	266.447	246.16
3	333.333	266.447	246.165
3	333.333	266.447	246.17
3	333.333	266.447	246.175
6	166.667	266.367	246.18
3	333.333	266.32	246.171
9	111.111	266.24	246.176
3	333.333	266.62	246.152
5	200	266.587	246.157
4	250	266.58	246.153
3	333.333	266.6	246.153
4	250	266.593	246.158
3	333.333	266.62	246.158
4	250	266.753	246.164
3	333.333	266.773	246.164
3	333.333	266.773	246.169
3	333.333	266.773	246.174
3	333.333	266.773	246.179
4	250	266.773	246.184
2	500	266.8	246.185
3	333.333	266.82	246.195
3	333.333	266.82	246.2
3	333.333	266.907	246.205
3	333.333	266.927	246.21
3	333.333	266.947	246.215
3	333.333	266.947	246.22
3	333.333	267.294	246.226
3	333.333	267.314	246.231
6	166.667	267.253	246.236
4	250	267.247	246.227
3	333.333	267.247	246.227
19	52.6316	267.193	246.232
4	250	267.434	246.16
13	76.9231	267.186	246.16
3	333.333	267.453	246.117
4	250	267.447	246.122
3	333.333	267.447	246.122
5	200	267.42	246.127
4	250	267.447	246.123
3	333.333	267.447	246.123
3	333.333	267.473	246.128
3	333.333	267.473	246.133
3	333.333	267.5	246.138
4	250	267.493	246.144
3	333.333	267.473	246.144
3	333.333	267.473	246.149
4	250	267.42	246.154
2	500	267.473	246.154
4	250	267.447	246.164
4	250	267.42	246.165
3	333.333	267.42	246.165
4	250	267.393	246.17
3	333.333	267.42	246.17
3	333.333	267.42	246.176
6	166.667	267.34	246.181
3	333.333	267.32	246.171
3	333.333	267.32	246.176
3	333.333	267.32	246.182
3	333.333	267.32	246.187
3	333.333	267.347	246.192
4	250	267.32	246.197
3	333.333	267.32	246.197
4	250	267.293	246.202
2	500	267.3	246.203
4	250	267.293	246.213
3	333.333	267.32	246.213
3	333.333	267.32	246.218
3	333.333	267.32	246.223
3	333.333	267.347	246.228
3	333.333	267.32	246.234
3	333.333	267.32	246.239
3	333.333	267.32	246.244
3	333.333	267.347	246.249
3	333.333	267.347	246.254
3	333.333	267.373	246.259
4	250	267.347	246.264
3	333.333	267.373	246.265
3	333.333	267.373	246.27
3	333.333	267.373	246.275
4	250	267.373	246.28
3	333.333	267.373	246.28
3	333.333	267.373	246.285
3	333.333	267.373	246.29
4	250	267.373	246.296
3	333.333	267.373	246.296
3	333.333	267.373	246.301
3	333.333	267.373	246.306
3	333.333	267.4	246.311
4	250	267.393	246.316
3	333.333	267.4	246.317
3	333.333	267.42	246.322
3	333.333	267.4	246.327
3	333.333	267.42	246.332
3	333.333	267.42	246.337
4	250	267.393	246.342
2	500	267.447	246.342
3	333.333	267.447	246.352
3	333.333	267.447	246.358
4	250	267.447	246.363
3	333.333	267.447	246.363
3	333.333	267.447	246.368
4	250	267.42	246.373
3	333.333	267.447	246.373
4	250	267.42	246.379
3	333.333	267.42	246.379
3	333.333	267.42	246.384
4	250	267.42	246.389
3	333.333	267.42	246.389
3	333.333	267.447	246.394
3	333.333	267.447	246.399
4	250	267.42	246.405
3	333.333	267.42	246.405
4	250	267.393	246.41
3	333.333	267.4	246.41
3	333.333	267.42	246.415
3	333.333	267.42	246.42
4	250	267.393	246.426
3	333.333	267.373	246.426
3	333.333	267.4	246.431
4	250	267.393	246.436
3	333.333	267.373	246.436
3	333.333	267.373	246.441
4	250	267.347	246.447
3	333.333	267.347	246.447
3	333.333	267.373	246.452
3	333.333	267.373	246.457
4	250	267.347	246.462
3	333.333	267.373	246.462
3	333.333	267.373	246.467
3	333.333	267.373	246.473
3	333.333	267.373	246.478
3	333.333	267.4	246.483
3	333.333	267.42	246.488
3	333.333	267.42	246.493
3	333.333	267.42	246.498
3	333.333	267.42	246.503
3	333.333	267.42	246.508
3	333.333	267.42	246.513
4	250	267.42	246.518
4	250	267.393	246.519
13	76.9231	267.133	246.519
8	125	266.94	246.476
20	50	266.467	246.457
3	333.333	266.72	246.38
4	250	266.72	246.385
3	333.333	266.987	246.386
4	250	266.98	246.391
3	333.333	267	246.391
3	333.333	267.02	246.396
3	333.333	267.02	246.401
3	333.333	267.047	246.406
4	250	267.047	246.411
3	333.333	267.047	246.412
3	333.333	267.047	246.417
3	333.333	267.073	246.422
3	333.333	267.073	246.427
3	333.333	267.073	246.432
3	333.333	267.047	246.437
4	250	267.047	246.442
3	333.333	267.047	246.442
3	333.333	267.1	246.447
4	250	267.093	246.453
3	333.333	267.073	246.453
3	333.333	267.1	246.458
3	333.333	267.12	246.463
3	333.333	267.12	246.468
3	333.333	267.147	246.473
3	333.333	267.12	246.478
4	250	267.12	246.483
3	333.333	267.12	246.484
3	333.333	267.12	246.489
3	333.333	267.12	246.494
3	333.333	267.12	246.499
4	250	267.093	246.504
3	333.333	267.1	246.504
4	250	267.093	246.509
3	333.333	267.12	246.509
3	333.333	267.12	246.515
4	250	267.093	246.52
8	125	266.94	246.52
15	66.6667	266.6	246.501
8	125	266.414	246.448
30	33.3333	265.703	246.43
20	50	265.123	246.305
3	333.333	265.047	246.229
4	250	265.02	246.234
3	333.333	265.047	246.234
3	333.333	265.02	246.239
5	200	264.968	246.244
4	250	264.947	246.24
3	333.333	264.921	246.24
3	333.333	264.921	246.245
3	333.333	264.947	246.25
3	333.333	264.947	246.255
4	250	264.921	246.261
3	333.333	264.947	246.261
3	333.333	264.947	246.266
3	333.333	264.947	246.271
3	333.333	264.973	246.276
3	333.333	264.973	246.281
4	250	264.947	246.286
4	250	264.921	246.286
3	333.333	264.947	246.287
3	333.333	264.947	246.292
3	333.333	264.947	246.297
3	333.333	264.973	246.302
5	200	264.921	246.307
3	333.333	264.921	246.303
3	333.333	264.921	246.308
3	333.333	264.921	246.313
4	250	264.894	246.318
4	250	264.894	246.318
3	333.333	264.874	246.318
3	333.333	264.9	246.323
3	333.333	264.921	246.328
4	250	264.894	246.334
4	250	264.894	246.334
3	333.333	264.874	246.334
3	333.333	264.9	246.339
3	333.333	264.921	246.344
3	333.333	264.921	246.349
3	333.333	264.921	246.354
4	250	264.894	246.359
3	333.333	264.874	246.36
3	333.333	264.9	246.365
10	100	264.735	246.37
3	333.333	264.721	246.341
18	55.5556	264.324	246.346
3	333.333	264.274	246.28
4	250	264.247	246.285
3	333.333	264.247	246.285
3	333.333	264.274	246.29
3	333.333	264.274	246.295
4	250	264.274	246.3
3	333.333	264.3	246.301
3	333.333	264.321	246.306
3	333.333	264.321	246.311
3	333.333	264.321	246.316
4	250	264.294	246.321
3	333.333	264.3	246.321
3	333.333	264.321	246.326
3	333.333	264.321	246.331
4	250	264.294	246.336
3	333.333	264.321	246.337
3	333.333	264.321	246.342
3	333.333	264.321	246.347
3	333.333	264.321	246.352
4	250	264.321	246.357
3	333.333	264.321	246.357
3	333.333	264.321	246.362
4	250	264.321	246.367
3	333.333	264.321	246.368
2	500	264.347	246.373
4	250	264.321	246.382
3	333.333	264.321	246.383
3	333.333	264.321	246.388
3	333.333	264.321	246.393
4	250	264.294	246.398
3	333.333	264.321	246.398
3	333.333	264.321	246.403
3	333.333	264.3	246.408
4	250	264.294	246.413
3	333.333	264.771	246.414
3	333.333	264.791	246.419
3	333.333	264.812	246.424
4	250	264.806	246.429
3	333.333	264.826	246.429
3	333.333	264.847	246.434
4	250	264.821	246.439
3	333.333	265.165	246.439
4	250	265.159	246.444
3	333.333	265.18	246.445
3	333.333	265.2	246.45
3	333.333	265.22	246.455
4	250	265.38	246.46
3	333.333	265.4	246.46
3	333.333	265.42	246.465
4	250	265.42	246.47
3	333.333	265.686	246.47
3	333.333	265.706	246.475
10	100	265.541	246.48
4	250	265.494	246.452
14	71.4286	265.229	246.452
4	250	265.12	246.405
3	333.333	265.12	246.405
3	333.333	265.12	246.41
3	333.333	265.12	246.415
4	250	265.12	246.42
3	333.333	265.12	246.421
3	333.333	265.12	246.426
4	250	265.094	246.431
4	250	265.073	246.431
3	333.333	265.073	246.431
3	333.333	265.073	246.436
3	333.333	265.073	246.441
4	250	265.047	246.446
4	250	265.02	246.447
3	333.333	265.02	246.447
3	333.333	265.02	246.452
4	250	264.994	246.457
3	333.333	264.973	246.457
4	250	264.947	246.462
3	333.333	264.947	246.463
4	250	264.947	246.468
3	333.333	264.947	246.468
3	333.333	264.947	246.473
4	250	264.947	246.478
3	333.333	264.973	246.478
4	250	264.921	246.483
3	333.333	264.921	246.483
4	250	264.894	246.489
4	250	264.874	246.489
3	333.333	264.874	246.489
3	333.333	264.847	246.494
3	333.333	264.874	246.499
4	250	264.847	246.504
4	250	264.821	246.504
3	333.333	264.847	246.505
4	250	264.821	246.51
3	333.333	264.821	246.51
4	250	264.794	246.515
3	333.333	264.774	246.515
3	333.333	264.774	246.52
4	250	264.774	246.525
3	333.333	264.774	246.526
3	333.333	264.774	246.531
4	250	264.747	246.536
4	250	264.721	246.536
3	333.333	264.721	246.536
3	333.333	264.721	246.541
4	250	264.721	246.546
4	250	264.694	246.546
4	250	264.694	246.547
10	100	264.488	246.547
4	250	264.394	246.519
15	66.6667	264.104	246.519
3	333.333	264.021	246.467
3	333.333	264.047	246.472
3	333.333	264.047	246.477
4	250	264.021	246.482
4	250	263.994	246.482
3	333.333	263.974	246.483
3	333.333	264	246.488
3	333.333	264.021	246.493
4	250	263.994	246.498
4	250	263.947	246.498
3	333.333	263.974	246.498
3	333.333	263.947	246.503
3	333.333	263.974	246.508
3	333.333	263.974	246.513
4	250	263.921	246.518
4	250	263.894	246.519
3	333.333	263.921	246.519
3	333.333	263.921	246.524
4	250	263.894	246.529
3	333.333	263.9	246.529
3	333.333	263.921	246.534
3	333.333	263.921	246.539
3	333.333	263.921	246.544
3	333.333	263.921	246.549
3	333.333	263.9	246.554
4	250	263.894	246.559
3	333.333	263.874	246.559
3	333.333	263.9	246.564
3	333.333	263.921	246.569
4	250	263.894	246.574
3	333.333	263.874	246.575
3	333.333	263.9	246.58
4	250	263.894	246.585
3	333.333	263.874	246.585
3	333.333	263.9	246.59
3	333.333	263.921	246.595
4	250	263.894	246.6
3	333.333	263.9	246.6
3	333.333	263.921	246.605
3	333.333	263.921	246.61
3	333.333	263.947	246.615
4	250	263.921	246.62
3	333.333	263.921	246.62
3	333.333	263.921	246.625
3	333.333	263.947	246.63
4	250	263.921	246.635
3	333.333	263.947	246.635
3	333.333	263.947	246.64
3	333.333	263.947	246.645
44	22.7273	262.87	246.65
4	250	262.674	246.462
30	33.3333	262.28	246.462
17	58.8235	262.285	246.34
12	83.3333	262.038	246.279
20	50	261.529	246.241
4	250	261.348	246.166
4	250	261.348	246.167
3	333.333	261.348	246.167
4	250	261.322	246.172
5	200	261.269	246.172
3	333.333	261.248	246.168
3	333.333	261.274	246.173
2	500	261.3	246.178
